,country,startdate,enddate,duration,etype,escalation,target,npart,ndeath,locnum,issue,issuenote,riot,target cat,crime rate
1611,Haiti,9-Oct-94,9-Oct-94,1,4,0,New trainee police force,3,0,2,10,A police force trainee swearing in was broken up by about 500 people who accused the inductees of being linked to the military and forced them to flee.,1,3.0,10.0
1612,El-Salvador,5-Aug-15,5-Aug-15,1,8,0,Off Duty Police Officer,-99,4,4,12,"An off-duty police officer was shot and killed for unknown reasons by gang members, three of whom were also killed. ",1,3.0,54.8044668202
1613,El-Salvador,5-Aug-15,5-Aug-15,1,8,0,Off Duty Police Officer,-99,4,4,12,"An off-duty police officer was shot and killed for unknown reasons by gang members, three of whom were also killed. ",1,3.0,54.8044668202
1614,Cuba,23-Jul-94,5-Aug-94,14,8,0,Police,-99,2,1,10,"Hijackers killed 2 policeman in attempt to seize ferryboat to escape Cuba, 4 attempts occurred over 2 weeks.",1,3.0,4.48342245989
1615,Haiti,24-Sep-94,24-Sep-94,1,4,0,Police,2,0,1,10,"About 100 demonstrators threw rocks at police headquarters, a former torture site.",1,3.0,10.0
1616,Haiti,12-Nov-96,12-Nov-96,1,4,0,Police,3,0,3,10,"About 300 demonstrators burned down a courthouse, threw rocks at and tried to set fire to a police station after a police officer shot and killed a suspected criminal.",1,3.0,10.0
1617,Haiti,6-Aug-98,6-Aug-98,1,4,0,Police,-99,0,3,10,A mob torched cars and vandalized a provincial police station and burned down a house to protest an off-duty police officer's alleged killing of a civilian.,1,3.0,10.0
1618,Haiti,20-Apr-99,22-Apr-99,3,4,0,Police,-99,0,1,10,"Protesters smashed the windows of passing cars and set fire to street merchants' stalls to protest the killing of Michelange Philistin, 25, who was shot in the head.",1,3.0,10.0
1619,Haiti,2-Jan-04,2-Jan-04,1,8,0,Police,-99,1,1,10,"Members of the anti-government Artibonite Revolutionary Resistance Front engaged in a shootout with police, and one Front member was shot and killed.",1,3.0,10.0
1620,Haiti,22-Jan-04,22-Jan-04,1,8,0,Police,-99,0,2,10,Shooting broke out between police and armed militants from the Arbonite Revolutionary Resistance Front.,1,3.0,10.0
1621,Haiti,24-Jan-04,24-Jan-04,1,8,0,Police,-99,1,2,10,"Members of the Arbonite Revolutionary Resistance Front exchanged gunfire with police, and a taxi driver passing by was shot and killed.",1,3.0,10.0
1622,Haiti,26-Jan-04,26-Jan-04,1,8,0,Police,-99,1,2,10,"Members of the anti-Aristide militant group Artibonite Revolutionary Resistance Front exchanged gunfire with police, and one passerby was killed.",1,3.0,10.0
1623,Haiti,7-Feb-04,7-Feb-04,1,4,0,Police,-99,-88,2,10,"People threw rocks at police and street battles occurred between the Gonaives Resistance Front and police, with between three and seven police killed and a couple of other people also killed.",1,3.0,10.0
1624,Haiti,8-Feb-04,8-Feb-04,1,2,0,Police,-99,0,2,10,Residents blocked streets throughout St. Marc to prevent policemen from entering the city and one person was shot and wounded by police.,0,3.0,10.0
1625,Haiti,8-Feb-04,8-Feb-04,1,2,0,Police,-99,0,1,10,Flaming barricades were set up to prevent police from entering the city.,0,3.0,10.0
1626,Haiti,8-Feb-04,8-Feb-04,1,2,0,Police,-99,0,2,10,Flaming barricades were set up to prevent police from entering the city.,0,3.0,10.0
1627,Haiti,29-Mar-04,29-Mar-04,1,2,0,Police,3,0,2,10,A protest was held against the police. ,0,3.0,10.0
1628,Haiti,20-Apr-04,20-Apr-04,1,4,0,Police,4,1,1,2,Police fired tear gas and used batons and fired shots while Marines blocked the entrance of a police academy as thousands of job hunters stormed the building during a recruiting drive; one person was killed from being trampled. ,1,3.0,10.0
1629,Haiti,6-Feb-05,6-Feb-05,1,8,0,Police,-99,4,1,12,"Former soldiers wearing military uniforms killed 4 police officers while they were on patrol and stole two machine guns, four shotguns and a radio.",1,3.0,10.0
1630,Haiti,4-Mar-05,4-Mar-05,1,2,0,Police,4,0,1,10,"More than 2,000 Aristide supporters staged a peaceful demonstration, accusing police of killing two men during a recent protest.",0,3.0,10.0
1631,Haiti,8-Mar-05,8-Mar-05,1,2,0,Police,4,0,1,10,"Thousands of Aristide supporters, including many women claiming that police had killed their sons, marched to protest alleged police killings.",0,3.0,10.0
1632,Haiti,19-Jul-08,19-Jul-08,1,4,0,Police,2,0,3,8,A small group of protesters threw rocks at police and peacekeepers.,1,3.0,10.0
1633,Haiti,4-Feb-14,4-Feb-14,1,4,0,Police,3,-99,1,12,Police clashed with residents of a displaced persons camp demanding that they vacate and the eviction became violent when residents refused to evacuate. ,1,3.0,10.0
1634,Haiti,5-Dec-14,6-Dec-14,2,2,4,Police,4,0,1,1,Protesters were calling for the President's and Vice-President's resignation. ,1,3.0,10.0
1635,Dominican-Republic,11-Jul-91,11-Jul-91,1,2,0,Police,-99,0,1,10,Protests took place against 2 police killings during strike the previous day.,0,3.0,80.3818341696
1636,Dominican-Republic,9-Apr-96,9-Apr-96,1,4,0,Police,3,0,1,10,Youths staged violent demonstration to protest killing of gang member Juan Carlos Mateo.,1,3.0,80.3818341696
1637,Dominican-Republic,11-Jan-99,11-Jan-99,1,8,0,Police,-99,0,1,12,Shootout ensued between gangs and police during police crackdown on drug-related crime.,1,3.0,80.3818341696
1638,Dominican-Republic,11-Oct-99,11-Oct-99,1,2,0,Police,-99,0,-99,10,Umbrella organization protested arrests of activists in advance of announced general strike.,0,3.0,80.3818341696
1639,Dominican-Republic,14-May-01,15-May-01,2,4,0,Police,2,2,1,10,"Demonstrators violently protested killing of man by police, 2 citizens killed.",1,3.0,80.3818341696
1640,Jamaica,30-Nov-95,8-Dec-95,9,6,0,Police,-99,0,7,10,Referees' Association refused to work remainder of season due to increasing violence at matches involving attacks on players and referees.,0,3.0,102.176604027
1641,Jamaica,6-May-97,7-May-97,2,8,0,Police,-99,4,1,1,"Clashes occurred between police and residents in opposition stronghold in capital, 4 people killed.",1,3.0,102.176604027
1642,Jamaica,23-Sep-98,24-Sep-98,2,4,0,Police,-99,2,1,10,"Supporters of Phipps blocked roads with flaming tires, attacked security vehicles, burned an armored police bus.",1,3.0,102.176604027
1643,Jamaica,15-Jun-99,15-Jun-99,1,4,0,Police,3,0,3,10,"Rioters blocked road, burned police cars, and threw rocks at police to protest shooting of taxi driver",1,3.0,102.176604027
1644,Jamaica,22-Jul-01,22-Jul-01,1,2,0,Police,4,0,1,9,Thousands attended funeral paid for by JLP for those killed in police raid.,0,3.0,102.176604027
1645,Jamaica,1-Oct-01,1-Oct-01,1,2,4,Police,-99,0,1,10,"Citizens blocked intersection to protest police shooting of Wedderburn, gunmen & police exchanged fire during incident.",1,3.0,102.176604027
1646,Jamaica,16-Mar-03,16-Mar-03,1,2,0,Police,2,0,3,10,Dozens of citizens marched and created roadblocks to protest police killing of Linton Rodney.,0,3.0,102.176604027
1647,Jamaica,3-May-03,3-May-03,1,4,0,Police,3,0,3,10,"Residents protested and blocked roads, set fire to 4 buiildings in response to police killing of boy.",1,3.0,102.176604027
1648,Jamaica,25-Oct-03,25-Oct-03,1,4,0,Police,4,0,3,10,"Thousands rioted to protest police shooting of two men, buses were burnt and roads blocked.",1,3.0,102.176604027
1649,Jamaica,13-Feb-04,13-Feb-04,1,4,0,Police,3,1,1,10,"Hundreds rioted, attacking police station and burning cars after student shot by police.",1,3.0,102.176604027
1650,Jamaica,3-Mar-04,3-Mar-04,1,4,0,Police,-99,0,3,10,Residents burned debris and blocked roads to protest police killing of 3 men.,1,3.0,102.176604027
1651,Jamaica,9-May-04,10-May-04,2,4,0,Police,2,0,3,10,Inmates rioted at prison over complaints that they were denied visits.,1,3.0,102.176604027
1652,Jamaica,4-Nov-04,4-Nov-04,1,4,0,Police,-99,0,2,10,Residents temporarily blocked streets with trash in protest of Shaw killing.,1,3.0,102.176604027
1653,Jamaica,6-Mar-08,6-Mar-08,1,2,0,Police,-99,0,2,10,Shooting of baby by police led to protests.,0,3.0,102.176604027
1654,Jamaica,2-Dec-09,2-Dec-09,1,8,0,Police,1,0,1,2,Man trying to see PM over tax issue slashed police officer's throat.,1,3.0,102.176604027
1655,Jamaica,17-May-10,24-May-10,8,4,0,Police,-99,0,4,10,Residents of Tivoli Gardens built barricades to guard against extradition attempt of Coke.,1,3.0,102.176604027
1656,Jamaica,17-May-10,24-May-10,8,4,0,Police,-99,0,4,10,Residents of Tivoli Gardens built barricades to guard against extradition attempt of Coke.,1,3.0,102.176604027
1657,Jamaica,20-May-10,20-May-10,1,2,0,Police,4,0,1,10,Residents demonstrated outside police station to protest extradition of Coke.,0,3.0,102.176604027
1658,Jamaica,23-May-10,25-May-10,3,8,0,Police,4,30,4,10,"Police stations attacked as police & gangs fought across city over extradition of Coke, 60 killed. State of emergency declared.",1,3.0,102.176604027
1659,Jamaica,23-May-10,25-May-10,3,8,0,Police,4,30,4,10,"Police stations attacked as police & gangs fought across city over extradition of Coke, 60 killed. State of emergency declared.",1,3.0,102.176604027
1660,Jamaica,23-May-10,25-May-10,3,8,0,Police,4,30,4,10,"Police stations attacked as police & gangs fought across city over extradition of Coke, 60 killed. State of emergency declared.",1,3.0,102.176604027
1661,Jamaica,23-May-10,25-May-10,3,8,0,Police,4,76,4,10,"Police stations attacked as police & gangs fought across city over extradition of Coke, 73 civilians and 3 security officials killed. State of emergency declared.",1,3.0,102.176604027
1662,Jamaica,9-Nov-10,9-Nov-10,1,2,0,Police,-99,0,6,10,Citizens mounted roadblocks and marched in protest of police killing of two men.,0,3.0,102.176604027
1663,Jamaica,2-Jun-15,2-Jun-15,1,6,0,Police,-99,0,1,2,Police were striking about their low wages. ,0,3.0,102.176604027
1664,Trinidad-and-Tobago,3-Oct-03,3-Oct-03,1,2,0,Police,3,0,3,9,Villagers blocked a road to protest a rise in kidnappings and police response.,0,3.0,139.54071342
1665,Mexico,31-May-94,31-May-94,1,2,4,Police,3,0,6,5,300 Indian peasants block a highway and set a police car on fire.,1,3.0,359.577167974
1666,Mexico,21-Apr-95,24-Apr-95,4,2,4,Police,4,0,1,2,Thousands of transport drivers protest government decision to declare a bus line insolvent and lay off its workers.  They also protest the arrest of the driver's union.,1,3.0,359.577167974
1667,Mexico,22-Aug-95,22-Aug-95,1,4,0,Police,4,0,1,2,Street vendors clash with police over a ban on illegal commerce in the city square.,1,3.0,359.577167974
1668,Mexico,9-Sep-97,9-Sep-97,1,2,9,Police,3,0,1,10,100 residents of the Buenos Aires neighborhood of Mexico City rally outside a police state to rally against police brutality.,1,3.0,359.577167974
1669,Mexico,30-Jan-99,30-Jan-99,1,4,0,Police,-99,0,1,2,Workers at a wholesale produce market clash with police in a dispute over a newly imposed entry fee.,1,3.0,359.577167974
1670,Mexico,22-Oct-99,22-Oct-99,1,4,0,Police,3,6,2,4,Hundreds of prisoners take over a prison to protest flood inundation and food shortages.,1,3.0,359.577167974
1671,Mexico,20-Feb-00,20-Feb-00,1,4,0,Police,-99,0,3,10,"Students take over a school over claims that state officials are profiting from the proceeds of school lands, they are arrested. Angered by these arrests, activists surround dozens of police officers and hold them hostage.",1,3.0,359.577167974
1672,Mexico,16-May-00,16-May-00,1,4,0,Police,-99,0,3,12,Opposition party farmers and police clash in a fight over a warehouse full of construction material.,1,3.0,359.577167974
1673,Mexico,16-Nov-00,17-Nov-00,2,4,0,Police,3,0,1,12,"Riots erupt in the Tepito neighborhood after a police raid seizes seven trucks loaded with stolen merchandise. Angry shopkeepers and residents clash with police, and looters take over the streets that night.",1,3.0,359.577167974
1674,Mexico,28-Dec-00,28-Dec-00,1,10,0,Police,3,0,1,2,"Auxiliary police upset at not receiving a bonus block streets in the capital and fire their guns, clash with regular police.",1,3.0,359.577167974
1675,Mexico,11-Jul-02,15-Jul-02,5,2,4,Police,4,1,5,12,"Farmers and their sympathizers protest the expropriation of land to build an international airport; clash with police in Santa Catarina.  After the riot is pacified, another group of farmers seize hostages in San Salvador Atenco.",1,3.0,359.577167974
1676,Mexico,11-Jul-02,15-Jul-02,5,2,4,Police,4,1,5,12,"Farmers and their sympathizers protest the expropriation of land to build an international airport; clash with police in Santa Catarina.  After the riot is pacified, another group of farmers seize hostages in San Salvador Atenco.",1,3.0,359.577167974
1677,Mexico,4-Oct-02,4-Oct-02,1,4,0,Police,-99,0,1,3,"Police evict squatters living illegally in an ecological reserve, triggering a riot.",1,3.0,359.577167974
1678,Mexico,28-Jan-03,28-Jan-03,1,8,0,Police,-99,5,3,6,"Gunmen ambush police, sparking a gun battle, at the site of a long-running religious dispute between Indian-style Catholic traditionalists and Evangelical Protestants.",1,3.0,359.577167974
1679,Mexico,14-Jan-04,14-Jan-04,1,4,0,Police,-99,1,3,10,"Dissidents and leftist sympathizers clashed with police, and police killed one.",1,3.0,359.577167974
1680,Mexico,19-May-04,19-May-04,1,4,0,Police,-99,0,1,12,An angry crowd briefly takes a hostage and clashes with police as they try to quell a local land dispute.,1,3.0,359.577167974
1681,Mexico,30-Jul-04,30-Jul-04,1,4,0,Police,3,0,1,3,"Police attempting to evict 200 squatters from a plot of land are greeted with gunfire, sticks, and stones.",1,3.0,359.577167974
1682,Mexico,7-Sep-08,3-Oct-08,27,2,4,Police,3,6,3,2,"Villagers take over the entrance to some ruins, protesting excessive entrance fees and a lack of investment in the area.  In October, police attempt to remove the villagers, triggering a violent riot.",1,3.0,359.577167974
1683,Mexico,9-May-14,9-May-14,1,8,0,Police,-99,6,2,9,No specific reason was provided for these killings. ,1,3.0,359.577167974
1684,Mexico,3-Feb-15,3-Feb-15,1,8,0,Police,-99,9,2,9,Suspected criminals and police engaged in a fight for unknown reasons and it appears there were two gangs involved. ,1,3.0,359.577167974
1685,Mexico,6-Apr-15,6-Apr-15,1,8,0,Police,-99,15,3,12,"This was a gang attack, but no specific reason was provided for this shooting. ",1,3.0,359.577167974
1686,Mexico,16-Apr-15,16-Apr-15,1,2,4,Police,3,0,1,2,Blind protesters were demonstrating against the ban on selling goods at a specific location in the historic center of Mexico City. ,1,3.0,359.577167974
1687,Mexico,22-Apr-15,22-Apr-15,1,8,0,Police,-99,0,2,9,The Gulf cartel protested the arrest of leader  Antonio Hato Maya. ,1,3.0,359.577167974
1688,Mexico,3-Jun-15,3-Jun-15,1,4,0,Police,-99,0,3,1,Teachers and parents of the missing 43 students were protesting the upcoming elections. ,1,3.0,359.577167974
1689,Mexico,1-Nov-15,1-Nov-15,1,2,0,Police,4,0,2,9,Protesters were demonstrating against the sexual attack and murder of a woman. ,0,3.0,359.577167974
1690,Guatemala,29-Apr-92,29-Apr-92,1,4,0,Police,-99,0,1,10,Students throw rocks at police to demand the release of 40 colleagues arrested at a protest.,1,3.0,40.1652129192
